,ARC_L,ARC_R,ATR_L,ATR_R,AntFrontal,CGC_L,CGC_R,CST_L,CST_R,IFO_L,IFO_R,ILF_L,ILF_R,Motor,Occipital,Orbital,PostParietal,SLF_L,SupFrontal,SupParietal,Temporal,UNC_L,UNC_R
105216,0.41128266821548926,0.40523186746719814,0.37472893033327653,0.36787799147540723,0.4220647410036618,0.4054039850212898,0.3982617222851359,0.4195447567836854,0.41915767398076,0.40695845358132937,0.383155415812088,0.37574187799669895,0.36457807135585085,0.41118691560815657,0.4271333129398016,0.4235040636126388,0.41250214714849565,0.3982112465882892,0.41501026823723836,0.3919256014643069,0.3881462569880027,0.32282314247414917,0.3250658680511703
105620,0.40395279474543216,0.3921151927972844,0.3458913256377035,0.34760288637860726,0.3899420083160512,0.38440163044140446,0.3931928490377037,0.41254355688121036,0.4154218094108938,0.3741289033732016,0.3647124882343885,0.36129807654396673,0.355708237231815,0.4108432172348029,0.4275600542092818,0.3764397541116682,0.42081234545372104,0.40649220953285436,0.39965657824176404,0.39995192836852617,0.4100718944303183,0.31179880086888667,0.31208218764278806
105923,0.40890499090379245,0.3787850541036804,0.36852699648715787,0.3663365262424583,0.4046157061315699,0.4004570749986906,0.3780313851987382,0.4169846271020933,0.4142186965838708,0.381265943704333,0.3845872714936682,0.3612907293790126,0.3643390284388229,0.3949081898763875,0.4433899622315177,0.3833123772745731,0.4381052527970208,0.4054899694268693,0.3991311715303162,0.4213491325138267,0.4101503758201585,0.3292296800548584,0.31502743914087117
106016,0.4097535089181109,0.40699615964891417,0.3659487149038015,0.36257226791714126,0.4140429322253857,0.3944987670921531,0.39613889644867245,0.4176845235177785,0.419947717425239,0.3956030085261812,0.3661610014597737,0.38471078753614796,0.37160825150682997,0.4095982924051975,0.4039620568105876,0.395472903109492,0.4081213569253053,0.3866494429204305,0.41392497386026383,0.4026588409499151,0.38357962865252054,0.3230912265023656,0.31512456600500344
106319,0.4123368772721329,0.4121947799213816,0.3802175846294689,0.3684964588432769,0.41780985107986046,0.3985275669902131,0.41203971807471673,0.427392803824828,0.4302362728277971,0.4148803121471499,0.39408261277961293,0.38783887863007593,0.3837233287696569,0.40893074463627593,0.45261261089165933,0.4165563140566163,0.41800659323180367,0.40402173989937396,0.41212116326810455,0.4051139128208456,0.406756625939428,0.32331366471537415,0.33246157727434805
106521,0.4301182265438378,0.3788731468466873,0.3771530272511692,0.35131570487562874,0.40666501783048,0.3878108510126627,0.3750549503223716,0.4228897805627357,0.42138945085408663,0.3779079871226427,0.36715140938770413,0.35093078143196677,0.35478087029839095,0.4038893998458651,0.4314005736765094,0.39815580848945287,0.3990586820856324,0.4024778906906872,0.40432356087647664,0.41644728279232013,0.39814486106196617,0.32209401568780005,0.3258722070726103
106824,0.38544581972779207,0.3658957809044255,0.36940924619646587,0.35316283702372736,0.400162402803486,0.3815637296625101,0.37341676499580023,0.4158251153800516,0.4128926287124804,0.3731438374965652,0.3644787090718486,0.3551270664641365,0.3538673473261222,0.3830745978054182,0.4232312839208425,0.39809720704958773,0.3954499609241602,0.36705457565207356,0.3939238081587011,0.37240583407069944,0.3874078400105275,0.3218866785132316,0.3345630207750749
107018,0.43626712639713866,0.4147761605382339,0.36625346862810715,0.36713196387531855,0.41576996585167264,0.41763564997393743,0.38708250027414803,0.42178930742702364,0.41899385952657636,0.3997894537467777,0.38496583772260157,0.38783194942223387,0.388295515422797,0.4239880821031739,0.451249627982812,0.3932442067435942,0.44086630199684373,0.4267946692142239,0.4235367034948317,0.430004697149907,0.400345082913836,0.306281715259489,0.3177505040509908
107321,0.40232902905497814,0.3941808698271514,0.37631974008067,0.3729756612684956,0.40051567208589384,0.3905537581901752,0.3800471495361025,0.41199287957156455,0.4146127927312242,0.39455159325681316,0.37372500443176143,0.3794118054421148,0.3657726773878137,0.39894296044604305,0.44042622116681845,0.3782921686747849,0.42913674953472186,0.39063722246179877,0.39740987407010464,0.40409090504914763,0.41751490233363775,0.31532381799628323,0.31357034602563033
107422,0.43535438364800394,0.39370807332560814,0.36586672234277434,0.3812273590098079,0.41710434599953106,0.4048329271772673,0.3790127540010211,0.4231665513880624,0.40911829754996715,0.37090018101803823,0.38117803418632223,0.36712994471079247,0.378911226622181,0.4311248789835239,0.44893699541829457,0.4053283102299959,0.449807136704854,0.42601325031412574,0.41428712620843294,0.42520846318973,0.41271312568572577,0.3368193067370816,0.32684559295723886
107725,0.4035816142477174,0.3815882008352514,0.3569267516485184,0.3631209252503965,0.38744390083288893,0.4206513611301499,0.40043629624559857,0.41777210436525036,0.40707978692637126,0.3798747596768088,0.38350811085664316,0.35909368085364757,0.37003974618505053,0.39940065973329014,0.42027628118906113,0.3795539810254651,0.404706131757767,0.4020804320828247,0.39978076467479573,0.4038001500667555,0.39278380835030924,0.32287839196591134,0.3284235755940007
108020,0.40143461767858435,0.39786918971374474,0.3558143510046017,0.37716355569626153,0.40967011482985277,0.39588658901617146,0.3780946824480514,0.4171538751264998,0.4098641202147519,0.3639093962375825,0.37401204056426557,0.3488021840617527,0.3699199372600793,0.4005603294959791,0.42525259827507894,0.4015437054413734,0.42193083765396416,0.41070800357605414,0.3978118503262554,0.39336768719066534,0.38444754855026153,0.3138598159535571,0.3219265859937756
108121,0.4169323560656665,0.39511914392752934,0.36397351816081447,0.36908268236951236,0.40803421561635445,0.38646514059785575,0.3796562526690623,0.4341224523447832,0.43555534770123266,0.3975624287718821,0.3807676971778331,0.3804319546629867,0.3708925494362375,0.42625630546758053,0.4526605281127376,0.38461378385222356,0.44693886752750545,0.3968721988858206,0.4159694675921299,0.4241643552763568,0.409069131009632,0.3053120101288015,0.3089166808603647
108222,0.4063030467530536,0.385522971865144,0.37446377397778546,0.3732916345412275,0.4126201804961114,0.4062895308695617,0.3895144840559254,0.41035685942017075,0.41340508248922986,0.3809202223478607,0.3734135141593064,0.3701854450567057,0.3691854804989195,0.4065671977022946,0.4382246039225326,0.40182481098162925,0.4176837867222822,0.39616590207777114,0.41108884923010414,0.4051378838624493,0.38974901262734396,0.3290418146623697,0.33601294475013205
108323,0.3750917127717235,0.36313775555115557,0.33676942674971977,0.3366090625116476,0.38174668662704614,0.3474913166053555,0.35539588571423003,0.3985025348526299,0.4071270396434338,0.35103287078301776,0.34688950129475127,0.3346553957166327,0.3399088305806878,0.39980979145858603,0.40717684783957653,0.3611688512314161,0.4104472229752442,0.37643415228638993,0.38546690554606045,0.39714440027726516,0.377386605930921,0.288261754511657,0.29610923976346387
108525,0.3919051732280077,0.391699554782072,0.3558424129381407,0.3561540002800197,0.38582809680572644,0.3953950978728919,0.38592644375564733,0.4046035151575098,0.40923955584454463,0.3727229753033752,0.36799973441173495,0.3436372378361331,0.3398746906673002,0.41426266033171577,0.4140094664867571,0.3855532092938382,0.40083641317875957,0.379709803649542,0.3961505905501809,0.40511022625217863,0.3904226148463983,0.31451213771147524,0.3204858674822375
108828,0.4093591551779505,0.40091213042597396,0.3753595198039982,0.366308136262085,0.42811095477326944,0.42183725677830963,0.4047883208772572,0.42215764203678463,0.4257993362791672,0.3909727095339597,0.38520943196089275,0.37623222260292594,0.37946142466443816,0.4005949249989086,0.4474630452790458,0.4164965275430049,0.4272873244168139,0.40115558917276467,0.41335200619692175,0.4129441283145625,0.4113068740526179,0.3406855240215576,0.3423663469535376
109123,0.4182115633940204,0.38999491826480515,0.37003732698652025,0.38096422398935537,0.4052029949856536,0.41831106997118844,0.39766954619947187,0.42735604528540655,0.4162385366591663,0.3855662016642503,0.3935974049901562,0.3699872188888762,0.3803829619632588,0.40701930383686985,0.41466468029434184,0.4076924061677431,0.41525858083552664,0.40504290896931244,0.4046253478356835,0.3962087676894608,0.40680516279047785,0.34834595458928397,0.3284396409533808
